,0
2996.0,ABarppaappaa
2997.0,ABarppaappap
2998.0,ABarppaappp
2999.0,ABarppaapppa
3000.0,ABarppaapppp
3001.0,ABarppaappppa
3002.0,ABarppaappppp
3003.0,ABarppapppaa
3004.0,ABarppapppaaa
3005.0,ABarppapppaap
3006.0,ABarppapppap
3007.0,ABarppappppa
3008.0,ABarppappppp
3009.0,ABplaaaaapaa
3010.0,ABplaaaaapaaa
3011.0,ABplaaaaapaap
3012.0,ABplaaaaapap
3013.0,ABplaaaapaaaaa
3014.0,ABplaaaapaaaaaa
3015.0,ABplaaaapaaaaap
3016.0,ABplaaaapaaaaapa
3017.0,ABplaaaapaaaaapp
3018.0,ABplaaaapaaaap
3019.0,ABplaaaapaapa
3020.0,ABplaaaapaapaa
3021.0,ABplaaaapaapap
3022.0,ABplaaaapaapp
3023.0,ABplaaappppa
3024.0,ABplaaappppp
3025.0,ABplaaapppppa
3026.0,ABplaaapppppp
3027.0,ABplaapaapaaa
3028.0,ABplaapaapaap
3029.0,ABplaapappaaa
3030.0,ABplaapappaap
3031.0,ABplaapappaapa
3032.0,ABplaapappaapaa
3033.0,ABplaapappaapap
3034.0,ABplaapappaapp
3035.0,ABplaapapppaa
3036.0,ABplaapapppap
3037.0,ABplaapapppapa
3038.0,ABplaapapppapp
3039.0,ABplaapapppappa
3040.0,ABplaapapppappp
3041.0,ABplaapappppa
3042.0,ABplaapappppp
3043.0,ABplaapppaaa
3044.0,ABplaapppaaaa
3045.0,ABplaapppaaap
3046.0,ABplaapppaap
3047.0,ABplaapppaapa
3048.0,ABplaapppaapp
3049.0,ABplaapppaappa
3050.0,ABplaapppaappp
3051.0,ABplapaaapad
3052.0,ABplapaaapav
3053.0,ABplapaaappa
3054.0,ABplapaaappaa
3055.0,ABplapaaappap
3056.0,ABplapaaappp
3057.0,ABplapapaaa
3058.0,ABplapapaap
3059.0,ABplapappaaa
3060.0,ABplapappaap
3061.0,ABplapppapaa
3062.0,ABplapppapap
3063.0,ABplappppaaa
3064.0,ABplappppaap
3065.0,ABplappppapa
3066.0,ABplappppapp
3067.0,ABplappppappa
3068.0,ABplappppappp
3069.0,ABplapppppaa
3070.0,ABplapppppap
3071.0,ABplapppppapa
3072.0,ABplapppppapp
3073.0,ABplpaaapaaa
3074.0,ABplpaaapaap
3075.0,ABplpaapaapa
3076.0,ABplpaapaapp
3077.0,ABplpaapappa
3078.0,ABplpaapappaa
3079.0,ABplpaapappap
3080.0,ABplpaapappp
3081.0,ABplpaapapppa
3082.0,ABplpaapapppp
3083.0,ABplpaapppppa
3084.0,ABplpaapppppp
3085.0,ABplpapaapaapa
3086.0,ABplpapaapaapaa
3087.0,ABplpapaapaapaaa
3088.0,ABplpapaapaapaap
3089.0,ABplpapaapaapaapa
3090.0,ABplpapaapaapaapp
3091.0,ABplpapaapaapap
3092.0,ABplpapaapaapapa
3093.0,ABplpapaapaapapp
3094.0,ABplpapaapaapp
3095.0,ABplpapaapapa
3096.0,ABplpapaapapp
3097.0,ABplpapaapappa
3098.0,ABplpapaapappp
3099.0,ABplpapaappa
3100.0,ABplpapaappaa
3101.0,ABplpapaappaaa
3102.0,ABplpapaappaap
3103.0,ABplpapaappaapa
3104.0,ABplpapaappaapp
3105.0,ABplpapaappap
3106.0,ABplpapaappapa
3107.0,ABplpapaappapp
3108.0,ABplpapaappappa
3109.0,ABplpapaappappp
3110.0,ABplpapaappp
3111.0,ABplpapapaaa
3112.0,ABplpapapaap
3113.0,ABplpapapapa
3114.0,ABplpapapapaa
3115.0,ABplpapapapaaa
3116.0,ABplpapapapaap
3117.0,ABplpapapapap
3118.0,ABplpapapapapa
3119.0,ABplpapapapapaa
3120.0,ABplpapapapapap
3121.0,ABplpapapapapapa
3122.0,ABplpapapapapapp
3123.0,ABplpapapapapp
3124.0,ABplpapapapappa
3125.0,ABplpapapapappaa
3126.0,ABplpapapapappap
3127.0,ABplpapapapappp
3128.0,ABplpapapapp
3129.0,ABplpapapappa
3130.0,ABplpapapappp
3131.0,ABplpappapa
3132.0,ABplpappapp
3133.0,ABplpapppapaa
3134.0,ABplpapppapaaa
3135.0,ABplpapppapaaaa
3136.0,ABplpapppapaaaaa
3137.0,ABplpapppapaaaap
3138.0,ABplpapppapaaaapa
3139.0,ABplpapppapaaaapaa
3140.0,ABplpapppapaaaapap
3141.0,ABplpapppapaaaapp
3142.0,ABplpapppapaaap
3143.0,ABplpapppapaaapa
3144.0,ABplpapppapaaapp
3145.0,ABplpapppapaap
3146.0,ABplpapppapap
3147.0,ABplpapppapapa
3148.0,ABplpapppapapp
3149.0,ABplpapppappa
3150.0,ABplpapppappaa
3151.0,ABplpapppappap
3152.0,ABplpapppappapa
3153.0,ABplpapppappapp
3154.0,ABplpapppappp
3155.0,ABplpapppapppa
3156.0,ABplpapppapppaa
3157.0,ABplpapppapppap
3158.0,ABplpapppapppp
3159.0,ABplppaaaaaa
3160.0,ABplppaaaaap
3161.0,ABplppaaaaapa
3162.0,ABplppaaaaapaa
3163.0,ABplppaaaaapap
3164.0,ABplppaaaaapp
3165.0,ABplppaaaaappa
3166.0,ABplppaaaaappaa
3167.0,ABplppaaaaappap
3168.0,ABplppaaaaappp
3169.0,ABplppaaaaapppa
3170.0,ABplppaaaaapppaa
3171.0,ABplppaaaaapppap
3172.0,ABplppaaaaapppp
3173.0,ABplppaaaaappppa
3174.0,ABplppaaaaappppp
3175.0,ABplppaaaaapppppa
3176.0,ABplppaaaaapppppp
3177.0,ABplppaaaappa
3178.0,ABplppaaaappp
3179.0,ABplppaappaappa
3180.0,ABplppaappaappaa
3181.0,ABplppaappaappap
3182.0,ABplppaappaappp
3183.0,ABplppaapppa
3184.0,ABplppaapppp
3185.0,ABplppapaappa
3186.0,ABplppapaappp
3187.0,ABplppappaaa
3188.0,ABplppappaaaa
3189.0,ABplppappaaaaa
3190.0,ABplppappaaaap
3191.0,ABplppappaaap
3192.0,ABplppappaap
3193.0,ABplppappaapa
3194.0,ABplppappaapp
3195.0,ABplpppaappa
3196.0,ABplpppaappaa
3197.0,ABplpppaappaaa
3198.0,ABplpppaappaap
3199.0,ABplpppaappap
3200.0,ABplpppaappp
3201.0,ABplpppaapppa
3202.0,ABplpppaapppp
3203.0,ABplpppaappppa
3204.0,ABplpppaappppp
3205.0,ABplpppapaaaa
3206.0,ABplpppapaaaaa
3207.0,ABplpppapaaaap
3208.0,ABplpppapaaap
3209.0,ABplpppapappa
3210.0,ABplpppapappp
3211.0,ABplpppapapppa
3212.0,ABplpppapapppp
3213.0,ABplpppappa
3214.0,ABplpppappp
3215.0,ABplpppppapa
3216.0,ABplpppppapaa
3217.0,ABplpppppapap
3218.0,ABplpppppapp
3219.0,ABplpppppppaa
3220.0,ABplpppppppap
3221.0,ABplpppppppapa
3222.0,ABplpppppppapp
3223.0,ABplppppppppaa
3224.0,ABplppppppppaaa
3225.0,ABplppppppppaap
3226.0,ABplppppppppap
3227.0,ABpraaaaapda
3228.0,ABpraaaaapdaa
3229.0,ABpraaaaapdap
3230.0,ABpraaaaapdp
3231.0,ABpraaaaapdpa
3232.0,ABpraaaaapdpp
3233.0,ABpraaaaapva
3234.0,ABpraaaaapvaa
3235.0,ABpraaaaapvaaa
3236.0,ABpraaaaapvaap
3237.0,ABpraaaaapvap
3238.0,ABpraaaaapvp
3239.0,ABpraaapappa
3240.0,ABpraaapappaa
3241.0,ABpraaapappaaa
3242.0,ABpraaapappaap
3243.0,ABpraaapappap
3244.0,ABpraaapappapa
3245.0,ABpraaapappapp
3246.0,ABpraaapappappa
3247.0,ABpraaapappappp
3248.0,ABpraaapappp
3249.0,ABpraaappaaa
3250.0,ABpraaappaap
3251.0,ABpraaappaapa
3252.0,ABpraaappaapaa
3253.0,ABpraaappaapap
3254.0,ABpraaappaapp
3255.0,ABpraaappaappa
3256.0,ABpraaappaappp
3257.0,ABpraapaaaaaa
3258.0,ABpraapaaaaaaa
3259.0,ABpraapaaaaaaaa
3260.0,ABpraapaaaaaaap
3261.0,ABpraapaaaaaap
3262.0,ABpraapaaaaap
3263.0,ABpraapapaaapa
3264.0,ABpraapapaaapp
3265.0,ABpraappapapa
3266.0,ABpraappapapp
3267.0,ABpraappapappa
3268.0,ABpraappapappp
3269.0,ABpraapppaaa
3270.0,ABpraapppaap
3271.0,ABpraapppapa
3272.0,ABpraapppapp
3273.0,ABpraapppappa
3274.0,ABpraapppappp
3275.0,ABprapaaaaaa
3276.0,ABprapaaaaap
3277.0,ABprapaaapad
3278.0,ABprapaaapav
3279.0,ABprapaaappa
3280.0,ABprapaaappp
3281.0,ABprapappppaa
3282.0,ABprapappppaaa
3283.0,ABprapappppaap
3284.0,ABprapappppap
3285.0,ABprapappppapa
3286.0,ABprapappppapp
3287.0,ABprapappppappa
3288.0,ABprapappppappp
3289.0,ABprapappppapppa
3290.0,ABprapappppapppp
3291.0,ABprapapppppa
3292.0,ABprapapppppaa
3293.0,ABprapapppppaaa
3294.0,ABprapapppppaap
3295.0,ABprapapppppaapa
3296.0,ABprapapppppaapp
3297.0,ABprapapppppaappa
3298.0,ABprapapppppaappp
3299.0,ABprapapppppaapppa
3300.0,ABprapapppppaapppp
3301.0,ABprapapppppaappppa
3302.0,ABprapapppppaappppp
3303.0,ABprapapppppap
3304.0,ABprapapppppp
3305.0,ABprapppaaaa
3306.0,ABprapppaaap
3307.0,ABprapppapppa
3308.0,ABprapppapppp
3309.0,ABprappppapa
3310.0,ABprappppapp
3311.0,ABprpaaaapapa
3312.0,ABprpaaaapapp
3313.0,ABprpaapaaaa
3314.0,ABprpaapaaap
3315.0,ABprpaapaaapa
3316.0,ABprpaapaaapp
3317.0,ABprpaapaapa
3318.0,ABprpaapaapp
3319.0,ABprpaapapaa
3320.0,ABprpaapapaaa
3321.0,ABprpaapapaap
3322.0,ABprpaapapap
3323.0,ABprpaapappa
3324.0,ABprpaapappaa
3325.0,ABprpaapappap
3326.0,ABprpaapappapa
3327.0,ABprpaapappapp
3328.0,ABprpaapappp
3329.0,ABprpaappapa
3330.0,ABprpaappapp
3331.0,ABprpaapppaa
3332.0,ABprpaapppaaa
3333.0,ABprpaapppaaaa
3334.0,ABprpaapppaaaaa
3335.0,ABprpaapppaaaaaa
3336.0,ABprpaapppaaaaap
3337.0,ABprpaapppaaaap
3338.0,ABprpaapppaaap
3339.0,ABprpaapppaap
3340.0,ABprpaapppap
3341.0,ABprpaapppppaaa
3342.0,ABprpaapppppaap
3343.0,ABprpapapaaa
3344.0,ABprpapapaap
3345.0,ABprpapapapaa
3346.0,ABprpapapapap
3347.0,ABprpapapapapa
3348.0,ABprpapapapapaa
3349.0,ABprpapapapapap
3350.0,ABprpapapapapapa
3351.0,ABprpapapapapapp
3352.0,ABprpapapapapappa
3353.0,ABprpapapapapappp
3354.0,ABprpapapapapp
3355.0,ABprpapapapappa
3356.0,ABprpapapapappp
3357.0,ABprpappaaaaa
3358.0,ABprpappaaaaaa
3359.0,ABprpappaaaaap
3360.0,ABprpappaaaaapa
3361.0,ABprpappaaaaapp
3362.0,ABprpappaaaaappa
3363.0,ABprpappaaaaappaa
3364.0,ABprpappaaaaappap
3365.0,ABprpappaaaaappp
3366.0,ABprpappaaaap
3367.0,ABprpappaaaapa
3368.0,ABprpappaaaapaa
3369.0,ABprpappaaaapap
3370.0,ABprpappaaaapapa
3371.0,ABprpappaaaapapaa
3372.0,ABprpappaaaapapap
3373.0,ABprpappaaaapapp
3374.0,ABprpappaaaapp
3375.0,ABprpappaaaappa
3376.0,ABprpappaaaappp
3377.0,ABprpappaapa
3378.0,ABprpappaapp
3379.0,ABprpappaappa
3380.0,ABprpappaappp
3381.0,ABprpappaapppa
3382.0,ABprpappaapppp
3383.0,ABprpappaappppa
3384.0,ABprpappaappppp
3385.0,ABprppaaapa
3386.0,ABprppaaapp
3387.0,ABprppapaapaa
3388.0,ABprppapaapap
3389.0,ABprppapapaa
3390.0,ABprppapapap
3391.0,ABprppapapapa
3392.0,ABprppapapapp
3393.0,ABprppapapappa
3394.0,ABprppapapappp
3395.0,ABprppapappa
3396.0,ABprppapappp
3397.0,ABprppappaaaa
3398.0,ABprppappaaaaa
3399.0,ABprppappaaaap
3400.0,ABprppappaaaapa
3401.0,ABprppappaaaapp
3402.0,ABprppappaaaappa
3403.0,ABprppappaaaappp
3404.0,ABprppappaaap
3405.0,ABprpppaaapa
3406.0,ABprpppaaapp
3407.0,ABprpppaaappa
3408.0,ABprpppaaappaa
3409.0,ABprpppaaappaaa
3410.0,ABprpppaaappaap
3411.0,ABprpppaaappap
3412.0,ABprpppaaappp
3413.0,ABprpppaapppa
3414.0,ABprpppaapppp
3415.0,ABprpppaappppa
3416.0,ABprpppaappppp
3417.0,ABprppppppppa
3418.0,ABprppppppppp
3419.0,ABprpppppppppa
3420.0,ABprpppppppppaa
3421.0,ABprpppppppppaaa
3422.0,ABprpppppppppaap
3423.0,ABprpppppppppap
3424.0,ABprpppppppppp
3425.0,ABprppppppppppa
3426.0,ABprppppppppppp
3427.0,ABprpppppppppppa
3428.0,ABprpppppppppppp
3429.0,Caaaaaa
3430.0,Caaaaap
3431.0,Caaappa
3432.0,Caaappp
3433.0,Capaaappa
3434.0,Capaaappp
3435.0,Capaapaa
3436.0,Capaapap
3437.0,Capapaaa
3438.0,Capapaap
3439.0,Capapapa
3440.0,Capapapp
3441.0,Cappppva
3442.0,Cappppvp
3443.0,Cappppvpa
3444.0,Cappppvpp
3445.0,Cappppvppa
3446.0,Cappppvppp
3447.0,Cpaaaaa
3448.0,Cpaaaap
3449.0,Cpaaapa
3450.0,Cpaaapp
3451.0,Cpaapaa
3452.0,Cpaapap
3453.0,Cpapaaa
3454.0,Cpapaap
3455.0,Cpapaapa
3456.0,Cpapaapp
3457.0,Cpapapa
3458.0,Cpapapaa
3459.0,Cpapapap
3460.0,Cpapapp
3461.0,Cpapappa
3462.0,Cpapappp
3463.0,Cpappvpa
3464.0,Cpappvpp
3465.0,Cppapapa
3466.0,Cppapapaa
3467.0,Cppapapaaa
3468.0,Cppapapaaaa
3469.0,Cppapapaaap
3470.0,Cppapapaap
3471.0,Cppapapap
3472.0,Cppapapp
3473.0,Cppapappa
3474.0,Cppapappaa
3475.0,Cppapappap
3476.0,Cppapappapa
3477.0,Cppapappapaa
3478.0,Cppapappapap
3479.0,Cppapappapp
3480.0,Cppapappp
3481.0,Cpppapaa
3482.0,Cpppapap
3483.0,Daapaa
3484.0,Daapaaa
3485.0,Daapaaaa
3486.0,Daapaaap
3487.0,Daapaap
3488.0,Daapap
3489.0,Dapppaa
3490.0,Dapppap
3491.0,Dpappa
3492.0,Dpappp
3493.0,Ealpppa
3494.0,Ealpppp
3495.0,Earaada
3496.0,Earaadaa
3497.0,Earaadap
3498.0,Earaadp
3499.0,Eplaaa
3500.0,Eplaap
3501.0,Eplapa
3502.0,Eplapp
3503.0,Epraapa
3504.0,Epraapp
3505.0,Epraappa
3506.0,Epraappp
3507.0,Eprapa
3508.0,Eprapp
3509.0,Eprpaaa
3510.0,Eprpaap
3511.0,Eprpapa
3512.0,Eprpapp
3513.0,MSaaaaapaaa
3514.0,MSaaaaapaap
3515.0,MSaaaapapa
3516.0,MSaaaapapp
3517.0,MSaaapapaa
3518.0,MSaaapapap
3519.0,MSaaapppaa
3520.0,MSaaapppap
3521.0,MSaaappppa
3522.0,MSaaappppaa
3523.0,MSaaappppap
3524.0,MSaaappppapa
3525.0,MSaaappppapp
3526.0,MSaaappppp
3527.0,MSaapaapaaa
3528.0,MSaapaapaap
3529.0,MSaapaapaapa
3530.0,MSaapaapaapp
3531.0,MSaapappappa
3532.0,MSaapappappaa
3533.0,MSaapappappap
3534.0,MSaapappappapa
3535.0,MSaapappappapaa
3536.0,MSaapappappapap
3537.0,MSaapappappapp
3538.0,MSaapappappp
3539.0,MSaappaaaa
3540.0,MSaappaaap
3541.0,MSaappaapa
3542.0,MSaappaapp
3543.0,MSaapppaaa
3544.0,MSaapppaap
3545.0,MSaapppapa
3546.0,MSaapppapp
3547.0,MSapaaaava
3548.0,MSapaaaavp
3549.0,MSapaapaa
3550.0,MSapaapap
3551.0,MSapaapapa
3552.0,MSapaapapp
3553.0,MSapaappa
3554.0,MSapaappp
3555.0,MSapaapppa
3556.0,MSapaapppp
3557.0,MSapaappppa
3558.0,MSapaappppp
3559.0,MSapaapppppa
3560.0,MSapaapppppaa
3561.0,MSapaapppppap
3562.0,MSapaapppppapa
3563.0,MSapaapppppapaa
3564.0,MSapaapppppapap
3565.0,MSapaapppppapp
3566.0,MSapaapppppp
3567.0,MSapaappppppa
3568.0,MSapaappppppp
3569.0,MSapapaaa
3570.0,MSapapaap
3571.0,MSapapapaa
3572.0,MSapapapaaa
3573.0,MSapapapaaaa
3574.0,MSapapapaaap
3575.0,MSapapapaap
3576.0,MSapapapap
3577.0,MSapapapapa
3578.0,MSapapapapaa
3579.0,MSapapapapaaa
3580.0,MSapapapapaaaa
3581.0,MSapapapapaaap
3582.0,MSapapapapaap
3583.0,MSapapapapap
3584.0,MSapapapapp
3585.0,MSapapappa
3586.0,MSapapappaa
3587.0,MSapapappaaa
3588.0,MSapapappaap
3589.0,MSapapappaapa
3590.0,MSapapappaapaa
3591.0,MSapapappaapap
3592.0,MSapapappaapp
3593.0,MSapapappaappa
3594.0,MSapapappaappp
3595.0,MSapapappap
3596.0,MSapapappp
3597.0,MSappaapaaa
3598.0,MSappaapaap
3599.0,MSappaapapa
3600.0,MSappaapapp
3601.0,MSappappa
3602.0,MSappappp
3603.0,MSappapppa
3604.0,MSappapppaa
3605.0,MSappapppaaa
3606.0,MSappapppaap
3607.0,MSappapppaapa
3608.0,MSappapppaapp
3609.0,MSappapppap
3610.0,MSappapppp
3611.0,MSappappppa
3612.0,MSappappppp
3613.0,MSapppaaa
3614.0,MSapppaap
3615.0,MSapppapaa
3616.0,MSapppapap
3617.0,MSapppppa
3618.0,MSapppppaa
3619.0,MSapppppaaa
3620.0,MSapppppaap
3621.0,MSapppppap
3622.0,MSapppppp
3623.0,MSpaaaaaaa
3624.0,MSpaaaaaaaa
3625.0,MSpaaaaaaaaa
3626.0,MSpaaaaaaaap
3627.0,MSpaaaaaaaapa
3628.0,MSpaaaaaaaapp
3629.0,MSpaaaaaaap
3630.0,MSpaaaaaaapa
3631.0,MSpaaaaaaapp
3632.0,MSpaaaaaap
3633.0,MSpaaaaaapa
3634.0,MSpaaaaaapp
3635.0,MSpaaaappa
3636.0,MSpaaaappp
3637.0,MSpaapaaaa
3638.0,MSpaapaaap
3639.0,MSpaapappaa
3640.0,MSpaapappap
3641.0,MSpapaaapa
3642.0,MSpapaaapp
3643.0,MSpapapppaa
3644.0,MSpapapppap
3645.0,MSpapapppapa
3646.0,MSpapapppapp
3647.0,MSpapppaapaa
3648.0,MSpapppaapap
3649.0,MSpapppppa
3650.0,MSpapppppp
3651.0,MSppapaaa
3652.0,MSppapaap
3653.0,MSppappaa
3654.0,MSppappap
3655.0,MSpppappa
3656.0,MSpppappp
3657.0,MSppppapa
3658.0,MSppppapp
3659.0,MSpppppaa
3660.0,MSpppppap
3661.0,ABalaaaalara
3662.0,ABalaaaalarp
3663.0,ABalaaaalarpa
3664.0,ABalaaaalarpp
3665.0,ABalaaaarlppa
3666.0,ABalaaaarlppp
3667.0,ABalaapaapppa
3668.0,ABalaapaapppp
3669.0,ABalaapaappppa
3670.0,ABalaapaappppp
3671.0,ABalaapappaa
3672.0,ABalaapappap
3673.0,ABalaappapaa
3674.0,ABalaappapap
3675.0,ABalaapppppaa
3676.0,ABalaapppppap
3677.0,ABalaappppppa
3678.0,ABalaappppppp
3679.0,ABalaapppppppa
3680.0,ABalaapppppppp
3681.0,ABalaappppppppa
3682.0,ABalaappppppppp
3683.0,ABalapaaaaaaa
3684.0,ABalapaaaaaap
3685.0,ABalapaaapppa
3686.0,ABalapaaapppp
3687.0,ABalapappaapa
3688.0,ABalapappaapp
3689.0,ABalappapaaa
3690.0,ABalappapaap
3691.0,ABalappappaa
3692.0,ABalappappaaa
3693.0,ABalappappaap
3694.0,ABalappappaapa
3695.0,ABalappappaapp
3696.0,ABalappappaappa
3697.0,ABalappappaappp
3698.0,ABalappappap
3699.0,ABalapppappapaaa
3700.0,ABalapppappapaap
3701.0,ABalapppappapapa
3702.0,ABalapppappapapp
3703.0,ABalapppappappa
3704.0,ABalapppappappp
3705.0,ABalappppaaaa
3706.0,ABalappppaaap
3707.0,ABalpaaapppa
3708.0,ABalpaaapppp
3709.0,ABalpaaappppa
3710.0,ABalpaaappppp
3711.0,ABalpaapapaa
3712.0,ABalpaapapaaa
3713.0,ABalpaapapaap
3714.0,ABalpaapapap
3715.0,ABalpaappapa
3716.0,ABalpaappapaa
3717.0,ABalpaappapaaa
3718.0,ABalpaappapaaaa
3719.0,ABalpaappapaaap
3720.0,ABalpaappapaap
3721.0,ABalpaappapaapa
3722.0,ABalpaappapaapp
3723.0,ABalpaappapap
3724.0,ABalpaappapp
3725.0,ABalpaapppaaa
3726.0,ABalpaapppaap
3727.0,ABalpapaaapaaa
3728.0,ABalpapaaapaaaa
3729.0,ABalpapaaapaaap
3730.0,ABalpapaaapaaapa
3731.0,ABalpapaaapaaapp
3732.0,ABalpapaaapaap
3733.0,ABalpapaaapaapa
3734.0,ABalpapaaapaapp
3735.0,ABalpapaaapapa
3736.0,ABalpapaaapapp
3737.0,ABalpapaaapappa
3738.0,ABalpapaaapappaa
3739.0,ABalpapaaapappap
3740.0,ABalpapaaapappp
3741.0,ABalpapaaappa
3742.0,ABalpapaaappp
3743.0,ABalpapapapaa
3744.0,ABalpapapapap
3745.0,ABalpapappaa
3746.0,ABalpapappap
3747.0,ABalpapappapa
3748.0,ABalpapappapp
3749.0,ABalpapappappa
3750.0,ABalpapappappp
3751.0,ABalpapappapppa
3752.0,ABalpapappapppp
3753.0,ABalpappaapapaa
3754.0,ABalpappaapapaaa
3755.0,ABalpappaapapaaaa
3756.0,ABalpappaapapaaap
3757.0,ABalpappaapapaap
3758.0,ABalpappaapapap
3759.0,ABalpappaappa
3760.0,ABalpappaappp
3761.0,ABalpappaapppa
3762.0,ABalpappaapppp
3763.0,ABalpappaappppa
3764.0,ABalpappaappppp
3765.0,ABalppaaapaa
3766.0,ABalppaaapap
3767.0,ABalppaaapapa
3768.0,ABalppaaapapaa
3769.0,ABalppaaapapap
3770.0,ABalppaaapapp
3771.0,ABalppaapapa
3772.0,ABalppaapapp
3773.0,ABalppapaaaaa
3774.0,ABalppapaaaap
3775.0,ABalppapppaaa
3776.0,ABalppapppaaaa
3777.0,ABalppapppaaap
3778.0,ABalppapppaaapa
3779.0,ABalppapppaaapp
3780.0,ABalppapppaap
3781.0,ABalppappppaaa
3782.0,ABalppappppaaaa
3783.0,ABalppappppaaap
3784.0,ABalppappppaap
3785.0,ABalpppaaapapa
3786.0,ABalpppaaapapp
3787.0,ABalpppaaapppa
3788.0,ABalpppaaapppp
3789.0,ABalpppappapppa
3790.0,ABalpppappapppp
3791.0,ABalppppppapa
3792.0,ABalppppppapp
3793.0,ABaraaaaappa
3794.0,ABaraaaaappp
3795.0,ABaraaaaapppa
3796.0,ABaraaaaapppaa
3797.0,ABaraaaaapppaaa
3798.0,ABaraaaaapppaap
3799.0,ABaraaaaapppap
3800.0,ABaraaaaapppapa
3801.0,ABaraaaaapppapaa
3802.0,ABaraaaaapppapap
3803.0,ABaraaaaapppapp
3804.0,ABaraaaaapppp
3805.0,ABaraaaapaaaa
3806.0,ABaraaaapaaap
3807.0,ABaraaaappaa
3808.0,ABaraaaappaaa
3809.0,ABaraaaappaap
3810.0,ABaraaaappap
3811.0,ABaraapaapaaa
3812.0,ABaraapaapaap
3813.0,ABaraapapapa
3814.0,ABaraapapapp
3815.0,ABaraappapapaa
3816.0,ABaraappapapap
3817.0,ABaraappapapapa
3818.0,ABaraappapapapp
3819.0,ABaraappappa
3820.0,ABaraappappp
3821.0,ABaraappapppa
3822.0,ABaraappapppp
3823.0,ABaraappappppa
3824.0,ABaraappappppp
3825.0,ABaraappppppa
3826.0,ABaraappppppp
3827.0,ABarapaaapaaa
3828.0,ABarapaaapaap
3829.0,ABarapaaapaapa
3830.0,ABarapaaapaapp
3831.0,ABarapapaapaa
3832.0,ABarapapaapaaa
3833.0,ABarapapaapaap
3834.0,ABarapapaapaapa
3835.0,ABarapapaapaapp
3836.0,ABarapapaapap
3837.0,ABarapapaapapa
3838.0,ABarapapaapapp
3839.0,ABarapapaappaa
3840.0,ABarapapaappap
3841.0,ABarapapaappapa
3842.0,ABarapapaappapp
3843.0,ABarapapaapppa
3844.0,ABarapapaapppaa
3845.0,ABarapapaapppap
3846.0,ABarapapaapppp
3847.0,ABarapapappppa
3848.0,ABarapapappppp
3849.0,ABarapappapa
3850.0,ABarapappapaa
3851.0,ABarapappapap
3852.0,ABarapappapapa
3853.0,ABarapappapapp
3854.0,ABarapappapp
3855.0,ABarapappappa
3856.0,ABarapappappaa
3857.0,ABarapappappap
3858.0,ABarapappappapa
3859.0,ABarapappappapp
3860.0,ABarapappappp
3861.0,ABarappaapppaa
3862.0,ABarappaapppap
3863.0,ABarapppapaaa
3864.0,ABarapppapaap
3865.0,ABarapppapaapa
3866.0,ABarapppapaapaa
3867.0,ABarapppapaapaaa
3868.0,ABarapppapaapaap
3869.0,ABarapppapaapaapa
3870.0,ABarapppapaapaapp
3871.0,ABarapppapaapap
3872.0,ABarapppapaapapa
3873.0,ABarapppapaapapp
3874.0,ABarapppapaapappa
3875.0,ABarapppapaapappp
3876.0,ABarapppapaapp
3877.0,ABarappppaaa
3878.0,ABarappppaap
3879.0,ABarappppppa
3880.0,ABarappppppaa
3881.0,ABarappppppap
3882.0,ABarappppppp
3883.0,ABarpaaaaarpa
3884.0,ABarpaaaaarpp
3885.0,ABarpaaaapaaa
3886.0,ABarpaaaapaaaa
3887.0,ABarpaaaapaaap
3888.0,ABarpaaaapaaapa
3889.0,ABarpaaaapaaapp
3890.0,ABarpaaaapaap
3891.0,ABarpaaaapaapa
3892.0,ABarpaaaapaapp
3893.0,ABarpaappaaa
3894.0,ABarpaappaap
3895.0,ABarpapaaaapa
3896.0,ABarpapaaaapaa
3897.0,ABarpapaaaapaaa
3898.0,ABarpapaaaapaap
3899.0,ABarpapaaaapap
3900.0,ABarpapaaaapapa
3901.0,ABarpapaaaapapp
3902.0,ABarpapaaaapp
3903.0,ABarpapaapaa
3904.0,ABarpapaapap
3905.0,ABarpappaaaa
3906.0,ABarpappaaaaa
3907.0,ABarpappaaaap
3908.0,ABarpappaaaapa
3909.0,ABarpappaaaapp
3910.0,ABarpappaaap
3911.0,ABarpappaaapa
3912.0,ABarpappaaapaa
3913.0,ABarpappaaapap
3914.0,ABarpappaaapapa
3915.0,ABarpappaaapapp
3916.0,ABarpappaaapp
3917.0,ABarpappaaappa
3918.0,ABarpappaaappp
3919.0,ABarpapppppa
3920.0,ABarpapppppaa
3921.0,ABarpapppppap
3922.0,ABarpapppppp
3923.0,ABplaaaaapppa
3924.0,ABplaaaaapppp
3925.0,ABplaaaaappppa
3926.0,ABplaaaaappppp
3927.0,ABplaaapaaaa
3928.0,ABplaaapaaap
3929.0,ABplaaapaapa
3930.0,ABplaaapaapp
3931.0,ABplaaapaappa
3932.0,ABplaaapaappaa
3933.0,ABplaaapaappap
3934.0,ABplaaapaappp
3935.0,ABplapaaaapa
3936.0,ABplapaaaapp
3937.0,ABplapppaaaa
3938.0,ABplapppaaap
3939.0,ABplpaaaaaaapa
3940.0,ABplpaaaaaaapaa
3941.0,ABplpaaaaaaapap
3942.0,ABplpaaaaaaapp
3943.0,ABplpaaapaaaa
3944.0,ABplpaaapaaap
3945.0,ABplpaaapaapa
3946.0,ABplpaaapaapaa
3947.0,ABplpaaapaapap
